,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
2019-09-23,9,2019-09-23,30.5,40.83846153846154,58.92307692307692,991.3384615384616,182.07692307692307,2.8923076923076922,365.0,188.69230769230768,415.46153846153845
2019-09-24,9,2019-09-24,29.915384615384617,45.74615384615385,61.46153846153846,989.2076923076925,175.6153846153846,3.223076923076923,337.46153846153845,197.84615384615384,399.3076923076923
2019-09-25,9,2019-09-25,29.51538461538462,43.14615384615385,63.69230769230769,987.5923076923076,190.84615384615384,3.3692307692307697,428.9230769230769,155.92307692307693,424.38461538461536
2019-09-26,9,2019-09-26,30.653846153846153,39.330769230769235,53.15384615384615,987.9153846153846,164.84615384615384,2.9384615384615387,520.0769230769231,133.92307692307693,450.2307692307692
2019-09-27,9,2019-09-27,30.069230769230767,36.01538461538461,57.15384615384615,986.0923076923077,174.92307692307693,3.230769230769231,359.53846153846155,184.3846153846154,403.9230769230769
2019-09-28,9,2019-09-28,30.200000000000003,45.23076923076923,61.46153846153846,987.6153846153845,148.84615384615384,4.546153846153846,179.07692307692307,217.07692307692307,310.0769230769231
2019-09-29,9,2019-09-29,30.299999999999997,43.06153846153846,62.53846153846154,990.2153846153844,154.30769230769232,5.053846153846153,210.30769230769232,212.15384615384616,343.84615384615387
2019-09-30,9,2019-09-30,30.138461538461534,47.20000000000001,65.0,990.7846153846154,150.30769230769232,4.953846153846153,172.84615384615384,213.84615384615384,317.7692307692308
2019-10-01,10,2019-10-01,29.638461538461538,35.38461538461539,63.23076923076923,990.1307692307691,155.30769230769232,4.346153846153846,306.2307692307692,183.76923076923077,380.46153846153845
2019-10-02,10,2019-10-02,30.015384615384612,34.03846153846154,57.46153846153846,990.1153846153848,144.07692307692307,3.5153846153846158,248.23076923076923,200.92307692307693,359.0769230769231
2019-10-03,10,2019-10-03,30.292307692307695,36.530769230769224,53.30769230769231,991.4923076923078,118.6923076923077,2.93076923076923,391.2307692307692,170.30769230769232,400.0
2019-10-04,10,2019-10-04,29.899999999999995,35.58461538461539,50.46153846153846,992.7461538461539,93.15384615384616,2.8461538461538463,302.9230769230769,198.92307692307693,374.0
2019-10-05,10,2019-10-05,30.146153846153844,33.96153846153847,48.84615384615385,991.0461538461539,182.0,2.2461538461538457,439.0769230769231,151.53846153846155,411.9230769230769
2019-10-06,10,2019-10-06,30.861538461538466,33.57692307692308,49.15384615384615,990.2384615384615,171.46153846153845,2.169230769230769,442.38461538461536,142.84615384615384,416.15384615384613
2019-10-07,10,2019-10-07,24.246153846153845,33.99230769230769,53.0,994.4230769230768,109.46153846153847,5.615384615384615,345.9230769230769,164.76923076923077,390.46153846153845
2019-10-08,10,2019-10-08,23.815384615384623,17.515384615384615,44.69230769230769,993.7692307692307,42.0,3.146153846153846,559.8461538461538,111.84615384615384,438.2307692307692
2019-10-09,10,2019-10-09,26.700000000000003,31.599999999999998,61.15384615384615,988.9923076923076,163.84615384615384,4.3076923076923075,225.0,187.69230769230768,316.15384615384613
2019-10-10,10,2019-10-10,29.45,41.83333333333333,62.083333333333336,986.2999999999998,181.5,6.5249999999999995,240.33333333333334,207.5,347.4166666666667
2019-10-11,10,2019-10-11,13.174999999999997,35.349999999999994,50.5,997.0333333333333,193.91666666666666,8.433333333333334,11.833333333333334,106.16666666666667,108.16666666666667
2019-10-12,10,2019-10-12,15.033333333333333,26.483333333333334,28.916666666666668,998.1833333333334,22.0,3.9166666666666665,6.25,173.91666666666666,177.33333333333334
2019-10-13,10,2019-10-13,20.133333333333333,42.916666666666664,42.666666666666664,992.4083333333334,141.25,1.616666666666667,122.91666666666667,200.08333333333334,288.0
2019-10-14,10,2019-10-14,25.641666666666666,52.87500000000001,75.0,990.1583333333333,182.5,1.741666666666667,41.666666666666664,197.25,219.25
2019-10-15,10,2019-10-15,28.666666666666668,53.183333333333344,66.83333333333333,988.1083333333335,214.5,3.4250000000000003,135.58333333333334,221.83333333333334,303.75
2019-10-16,10,2019-10-16,20.066666666666666,30.16666666666666,43.666666666666664,994.65,41.833333333333336,5.908333333333334,24.416666666666668,168.41666666666666,181.16666666666666
2019-10-17,10,2019-10-17,19.275,19.53333333333333,40.25,992.1333333333333,58.0,2.7999999999999994,343.0,148.5,347.4166666666667
2019-10-18,10,2019-10-18,21.383333333333336,20.9,41.666666666666664,986.2166666666667,125.83333333333333,1.9833333333333334,619.5,98.91666666666667,439.9166666666667
2019-10-19,10,2019-10-19,27.816666666666666,30.28333333333333,55.333333333333336,983.6583333333333,250.91666666666666,3.3499999999999996,463.5,132.16666666666666,406.25
2019-10-20,10,2019-10-20,27.191666666666666,33.733333333333334,59.666666666666664,984.1416666666668,175.83333333333334,3.591666666666667,177.5,166.5,266.3333333333333
2019-10-21,10,2019-10-21,22.78333333333333,14.016666666666666,30.25,987.7583333333332,33.583333333333336,5.125000000000001,670.25,76.5,450.5
2019-10-22,10,2019-10-22,22.425,9.816666666666668,24.333333333333332,996.6416666666668,70.75,3.183333333333333,676.6666666666666,83.08333333333333,444.8333333333333
2019-10-23,10,2019-10-23,22.86666666666667,20.883333333333333,48.333333333333336,993.0500000000001,164.08333333333334,5.3,566.1666666666666,105.75,414.75
2019-10-24,10,2019-10-24,23.583333333333332,35.15833333333333,70.83333333333333,989.9249999999998,138.33333333333334,3.875,47.5,157.33333333333334,175.0
2019-10-25,10,2019-10-25,13.274999999999999,15.191666666666668,58.333333333333336,994.1083333333332,317.0833333333333,8.033333333333337,443.0833333333333,143.58333333333334,396.4166666666667
2019-10-26,10,2019-10-26,16.01666666666667,10.783333333333333,42.25,989.7916666666666,301.3333333333333,3.9000000000000004,647.5833333333334,84.41666666666667,430.4166666666667
2019-10-27,10,2019-10-27,19.316666666666666,7.216666666666666,36.666666666666664,989.8249999999999,187.58333333333334,3.8083333333333336,665.0,85.0,432.5
2019-10-28,10,2019-10-28,19.683333333333334,26.849999999999998,77.75,989.9916666666667,118.08333333333333,2.358333333333334,42.75,166.41666666666666,182.58333333333334
2019-10-29,10,2019-10-29,13.808333333333332,38.95,73.83333333333333,990.7916666666665,78.91666666666667,3.875,0.8333333333333334,72.83333333333333,73.0
2019-10-30,10,2019-10-30,9.45,38.775000000000006,68.83333333333333,992.6416666666668,320.5833333333333,6.133333333333333,0.0,87.33333333333333,87.33333333333333
2019-10-31,10,2019-10-31,7.316666666666666,7.0,41.25,1005.1500000000001,262.9166666666667,5.358333333333333,682.9166666666666,72.75,429.5833333333333
2019-11-01,11,2019-11-01,10.55,10.741666666666667,32.75,1002.0,146.83333333333334,2.608333333333333,612.5833333333334,87.66666666666667,401.25
2019-11-02,11,2019-11-02,14.658333333333333,10.225,34.666666666666664,1003.6416666666665,68.58333333333333,2.941666666666667,567.5833333333334,106.08333333333333,392.75
2019-11-03,11,2019-11-03,15.975,14.358333333333334,42.333333333333336,997.9333333333333,156.5,3.3499999999999996,503.0833333333333,103.83333333333333,382.0833333333333
2019-11-04,11,2019-11-04,19.958333333333332,30.941666666666663,67.91666666666667,991.75,185.75,3.9416666666666664,516.5,92.33333333333333,370.75
2019-11-05,11,2019-11-05,22.563636363636366,36.61818181818182,76.63636363636364,995.4090909090908,104.18181818181819,1.1545454545454545,18.0,213.8181818181818,221.72727272727272
2019-11-06,11,2019-11-06,23.972727272727273,39.3,70.81818181818181,996.6181818181819,150.1818181818182,3.7909090909090906,27.181818181818183,223.8181818181818,235.27272727272728
2019-11-07,11,2019-11-07,17.063636363636366,44.0,76.72727272727273,997.5909090909091,158.36363636363637,4.872727272727273,0.0,79.72727272727273,79.72727272727273
2019-11-08,11,2019-11-08,9.281818181818183,33.57272727272727,72.9090909090909,1002.7636363636365,104.63636363636364,5.045454545454546,0.0,103.72727272727273,103.72727272727273
2019-11-09,11,2019-11-09,14.575000000000001,14.925000000000002,57.333333333333336,1000.1666666666666,126.41666666666667,1.4749999999999999,622.5,64.91666666666667,383.0
2019-11-10,11,2019-11-10,17.508333333333333,25.25,56.666666666666664,994.6999999999999,190.58333333333334,4.033333333333334,513.1666666666666,95.0,353.0
2019-11-11,11,2019-11-11,17.063636363636366,35.95454545454545,69.45454545454545,993.4363636363636,276.0,6.318181818181818,1.6363636363636365,109.72727272727273,110.36363636363636
2019-11-12,11,2019-11-12,3.272727272727273,8.236363636363636,31.818181818181817,1008.3818181818183,67.45454545454545,6.754545454545456,377.54545454545456,155.27272727272728,339.6363636363636
2019-11-13,11,2019-11-13,3.4818181818181815,22.145454545454545,39.18181818181818,999.7454545454547,169.36363636363637,2.7545454545454544,15.181818181818182,139.27272727272728,140.8181818181818
2019-11-14,11,2019-11-14,5.872727272727274,28.55454545454545,74.18181818181819,1000.0818181818181,39.45454545454545,3.3090909090909095,0.0,89.0909090909091,89.0909090909091
2019-11-15,11,2019-11-15,11.418181818181818,7.854545454545454,50.72727272727273,1003.7181818181817,48.0,2.436363636363636,729.7272727272727,60.18181818181818,415.8181818181818
2019-11-16,11,2019-11-16,13.136363636363638,8.063636363636364,48.0,998.4818181818181,155.27272727272728,2.090909090909091,535.4545454545455,113.72727272727273,374.90909090909093
2019-11-17,11,2019-11-17,15.427272727272726,18.44545454545455,66.27272727272727,992.8909090909091,198.45454545454547,2.5545454545454542,142.9090909090909,216.8181818181818,282.27272727272725
2019-11-18,11,2019-11-18,17.836363636363636,14.045454545454545,45.90909090909091,990.8454545454547,196.9090909090909,1.3454545454545455,671.7272727272727,67.72727272727273,392.09090909090907
2019-11-19,11,2019-11-19,20.21818181818182,14.799999999999999,51.36363636363637,990.4909090909091,187.45454545454547,2.6454545454545455,492.0,126.0,351.72727272727275
2019-11-20,11,2019-11-20,21.98181818181818,32.70909090909091,72.0,989.3272727272728,167.1818181818182,6.390909090909091,215.72727272727272,140.45454545454547,248.63636363636363
2019-11-21,11,2019-11-21,22.69090909090909,38.92727272727273,79.63636363636364,989.2272727272729,176.0,5.081818181818182,4.7272727272727275,145.27272727272728,147.0909090909091
2019-11-22,11,2019-11-22,14.327272727272726,29.58181818181818,70.0909090909091,992.8727272727275,239.0909090909091,5.163636363636363,75.27272727272727,76.9090909090909,98.45454545454545
2019-11-23,11,2019-11-23,14.499999999999998,14.936363636363637,50.63636363636363,994.6,216.45454545454547,2.4181818181818175,676.1818181818181,61.81818181818182,378.8181818181818
2019-11-24,11,2019-11-24,17.299999999999997,11.172727272727272,50.0,992.6909090909091,188.72727272727272,2.8454545454545452,675.0909090909091,61.36363636363637,380.3636363636364
2019-11-25,11,2019-11-25,21.563636363636363,12.918181818181818,48.36363636363637,983.0909090909092,215.9090909090909,4.654545454545455,622.2727272727273,77.54545454545455,367.6363636363636
2019-11-26,11,2019-11-26,20.900000000000002,32.736363636363635,80.45454545454545,980.1545454545455,197.36363636363637,4.70909090909091,10.363636363636363,85.27272727272727,88.0
2019-11-27,11,2019-11-27,13.690909090909093,23.854545454545452,35.45454545454545,996.6909090909091,43.18181818181818,6.127272727272728,117.0909090909091,161.72727272727272,210.8181818181818
2019-11-28,11,2019-11-28,12.000000000000002,35.70909090909091,60.45454545454545,997.6727272727275,41.09090909090909,3.136363636363636,0.0,96.27272727272727,96.27272727272727
2019-11-29,11,2019-11-29,14.854545454545455,40.57272727272727,83.72727272727273,993.0090909090909,119.9090909090909,1.6545454545454545,0.0,79.63636363636364,79.63636363636364
2019-11-30,11,2019-11-30,24.55454545454545,29.072727272727274,72.0,984.9999999999999,240.0,4.672727272727274,243.8181818181818,138.8181818181818,243.72727272727272
2019-12-01,12,2019-12-01,15.20909090909091,8.354545454545455,27.818181818181817,995.5181818181817,252.72727272727272,4.763636363636365,715.1818181818181,51.18181818181818,374.54545454545456
2019-12-02,12,2019-12-02,13.936363636363637,7.509090909090909,29.454545454545453,1000.4636363636363,109.36363636363636,3.3181818181818175,697.5454545454545,58.36363636363637,368.72727272727275
2019-12-03,12,2019-12-03,16.263636363636362,11.145454545454546,36.63636363636363,991.6999999999999,200.27272727272728,4.127272727272728,668.3636363636364,58.90909090909091,361.27272727272725
2019-12-04,12,2019-12-04,17.70909090909091,14.82727272727273,35.45454545454545,993.4727272727272,60.09090909090909,2.5999999999999996,638.3636363636364,63.81818181818182,349.6363636363636
2019-12-05,12,2019-12-05,18.16363636363636,24.59090909090909,71.27272727272727,991.5727272727272,184.0909090909091,4.29090909090909,208.27272727272728,157.9090909090909,242.72727272727272
2019-12-06,12,2019-12-06,18.181818181818183,12.654545454545454,45.54545454545455,996.7272727272729,295.90909090909093,5.627272727272727,680.7272727272727,53.72727272727273,358.72727272727275
2019-12-07,12,2019-12-07,15.363636363636367,14.209090909090907,49.45454545454545,1000.2272727272727,50.90909090909091,2.0727272727272728,626.9090909090909,68.45454545454545,348.72727272727275
2019-12-08,12,2019-12-08,18.018181818181816,24.781818181818178,64.63636363636364,991.8454545454547,188.54545454545453,4.7,323.09090909090907,139.36363636363637,284.0
2019-12-09,12,2019-12-09,22.536363636363635,30.918181818181814,66.45454545454545,986.3272727272725,181.8181818181818,2.627272727272727,277.72727272727275,134.27272727272728,284.27272727272725
2019-12-10,12,2019-12-10,8.690909090909091,25.2,76.9090909090909,998.2454545454544,19.181818181818183,5.636363636363636,0.0,82.63636363636364,82.63636363636364
2019-12-11,12,2019-12-11,8.763636363636364,8.027272727272727,63.09090909090909,1006.6272727272725,50.09090909090909,2.772727272727273,495.09090909090907,83.81818181818181,321.8181818181818
2019-12-12,12,2019-12-12,11.836363636363638,14.954545454545455,55.09090909090909,999.1272727272728,160.54545454545453,2.709090909090909,339.27272727272725,141.9090909090909,287.3636363636364
2019-12-13,12,2019-12-13,18.027272727272727,13.409090909090908,44.09090909090909,988.5,267.09090909090907,4.154545454545455,590.2727272727273,63.27272727272727,339.90909090909093
2019-12-14,12,2019-12-14,17.536363636363635,14.054545454545455,43.72727272727273,986.4363636363636,150.0909090909091,2.472727272727272,665.4545454545455,54.63636363636363,346.45454545454544
2019-12-15,12,2019-12-15,20.254545454545454,16.500000000000004,60.0,984.1090909090909,187.45454545454547,3.8000000000000003,378.54545454545456,91.0909090909091,265.6363636363636
2019-12-16,12,2019-12-16,12.663636363636362,19.154545454545456,43.36363636363637,989.7545454545456,328.27272727272725,6.027272727272727,263.09090909090907,102.18181818181819,209.36363636363637
2019-12-17,12,2019-12-17,8.254545454545456,7.854545454545455,41.81818181818182,1002.4636363636363,226.63636363636363,6.754545454545454,597.3636363636364,85.54545454545455,333.8181818181818
2019-12-18,12,2019-12-18,10.681818181818182,3.6636363636363627,24.636363636363637,1005.7454545454544,243.0,1.4181818181818182,746.7272727272727,46.54545454545455,367.6363636363636
2019-12-19,12,2019-12-19,10.672727272727274,6.1909090909090905,29.0,1002.9909090909089,167.1818181818182,2.690909090909091,627.1818181818181,72.72727272727273,345.45454545454544
2019-12-20,12,2019-12-20,9.927272727272726,24.0,75.63636363636364,1000.5090909090909,113.45454545454545,2.3000000000000003,2.8181818181818183,66.54545454545455,66.72727272727273
2019-12-21,12,2019-12-21,12.545454545454545,9.672727272727272,60.27272727272727,1001.2454545454547,225.0,2.0636363636363635,299.3636363636364,141.45454545454547,268.1818181818182
2019-12-22,12,2019-12-22,11.590909090909092,7.427272727272726,53.36363636363637,1000.4363636363637,136.72727272727272,1.9545454545454541,558.0,84.54545454545455,337.54545454545456
2019-12-23,12,2019-12-23,15.30909090909091,6.390909090909091,38.09090909090909,996.0545454545455,192.45454545454547,1.0909090909090908,612.3636363636364,72.27272727272727,346.54545454545456
2019-12-24,12,2019-12-24,16.18181818181818,6.754545454545454,41.45454545454545,992.8636363636364,183.1818181818182,2.409090909090909,695.0909090909091,53.0,356.8181818181818
2019-12-25,12,2019-12-25,16.663636363636364,18.645454545454545,65.18181818181819,989.6909090909091,185.45454545454547,3.3363636363636364,11.727272727272727,146.36363636363637,147.45454545454547
2019-12-26,12,2019-12-26,17.09090909090909,23.036363636363635,84.9090909090909,992.4090909090909,118.27272727272727,1.5000000000000002,4.181818181818182,140.36363636363637,141.27272727272728
2019-12-27,12,2019-12-27,18.545454545454543,23.60909090909091,69.54545454545455,992.3636363636364,122.72727272727273,2.545454545454545,210.63636363636363,161.54545454545453,253.9090909090909
2019-12-28,12,2019-12-28,19.7,32.381818181818176,79.81818181818181,984.0545454545455,184.0,5.663636363636363,2.6363636363636362,75.27272727272727,75.54545454545455
2019-12-29,12,2019-12-29,16.172727272727272,11.39090909090909,32.72727272727273,987.4545454545455,309.27272727272725,6.527272727272727,611.2727272727273,67.81818181818181,343.54545454545456
2019-12-30,12,2019-12-30,12.80909090909091,7.4,24.454545454545453,996.5818181818181,336.8181818181818,2.690909090909091,721.1818181818181,47.36363636363637,360.27272727272725
2019-12-31,12,2019-12-31,12.454545454545455,10.436363636363637,27.363636363636363,998.9818181818181,79.63636363636364,1.6272727272727272,606.6363636363636,67.81818181818181,344.54545454545456
2020-01-01,1,2020-01-01,12.445454545454545,23.018181818181816,39.90909090909091,990.7181818181817,172.45454545454547,3.5,2.6363636363636362,93.0909090909091,93.54545454545455
2020-01-02,1,2020-01-02,14.872727272727273,27.2,69.45454545454545,980.2818181818183,192.63636363636363,3.9000000000000004,14.0,89.54545454545455,91.9090909090909
2020-01-03,1,2020-01-03,14.836363636363638,14.609090909090908,51.36363636363637,989.3636363636364,315.3636363636364,5.154545454545455,577.7272727272727,77.0909090909091,341.6363636363636
2020-01-04,1,2020-01-04,16.318181818181817,9.136363636363637,28.363636363636363,1001.9545454545455,277.45454545454544,2.2909090909090906,726.0909090909091,45.90909090909091,364.09090909090907
2020-01-05,1,2020-01-05,17.736363636363638,8.645454545454546,32.0,1000.8818181818181,208.0,4.809090909090909,699.9090909090909,54.63636363636363,362.90909090909093
2020-01-06,1,2020-01-06,17.818181818181817,11.827272727272726,49.63636363636363,995.6545454545455,207.36363636363637,3.3272727272727276,595.7272727272727,74.45454545454545,349.8181818181818
2020-01-07,1,2020-01-07,15.354545454545455,4.4818181818181815,22.545454545454547,1004.1636363636363,69.72727272727273,2.2181818181818183,754.5454545454545,46.45454545454545,382.8181818181818
2020-01-08,1,2020-01-08,14.318181818181815,10.80909090909091,41.18181818181818,1000.2454545454547,159.63636363636363,4.327272727272726,649.2727272727273,70.0909090909091,358.45454545454544
2020-01-09,1,2020-01-09,19.68181818181818,27.000000000000004,80.27272727272727,991.1,180.72727272727272,6.236363636363635,13.181818181818182,148.63636363636363,150.36363636363637
2020-01-10,1,2020-01-10,20.854545454545455,31.427272727272733,84.72727272727273,984.0545454545455,169.72727272727272,7.581818181818181,0.6363636363636364,107.63636363636364,107.72727272727273
2020-01-11,1,2020-01-11,11.436363636363636,10.445454545454545,54.36363636363637,995.1454545454548,309.54545454545456,5.445454545454546,554.1818181818181,79.36363636363636,353.6363636363636
2020-01-12,1,2020-01-12,11.20909090909091,8.527272727272727,53.18181818181818,996.9181818181817,190.72727272727272,2.9909090909090916,388.09090909090907,152.54545454545453,323.72727272727275
2020-01-13,1,2020-01-13,13.990909090909092,24.90909090909091,85.54545454545455,996.6272727272725,132.0,1.7909090909090912,0.0,107.0,107.0
2020-01-14,1,2020-01-14,19.118181818181817,27.500000000000004,86.72727272727273,994.3636363636364,175.1818181818182,1.6363636363636365,39.63636363636363,171.9090909090909,191.63636363636363
2020-01-15,1,2020-01-15,22.136363636363637,34.60000000000001,81.18181818181819,993.5090909090909,185.63636363636363,3.745454545454545,102.36363636363636,193.0,237.9090909090909
2020-01-16,1,2020-01-16,16.963636363636365,32.72727272727273,79.0909090909091,999.8545454545455,28.09090909090909,3.7363636363636363,0.0,75.54545454545455,75.54545454545455
2020-01-17,1,2020-01-17,15.945454545454545,33.054545454545455,76.0,997.6272727272727,118.54545454545455,1.5909090909090906,0.0,109.36363636363636,109.36363636363636
2020-01-18,1,2020-01-18,17.409090909090907,25.55454545454545,67.18181818181819,997.9818181818181,200.72727272727272,4.490909090909091,245.9090909090909,144.36363636363637,260.27272727272725
2020-01-19,1,2020-01-19,9.963636363636365,7.581818181818182,32.63636363636363,1007.0363636363636,32.72727272727273,5.527272727272727,760.2727272727273,50.72727272727273,399.6363636363636
2020-01-20,1,2020-01-20,11.436363636363636,10.254545454545454,30.636363636363637,1009.2636363636364,55.90909090909091,2.3000000000000003,713.7272727272727,62.0,392.6363636363636
2020-01-21,1,2020-01-21,12.945454545454549,16.209090909090907,36.81818181818182,1005.0909090909091,139.27272727272728,3.5545454545454547,273.3636363636364,172.0909090909091,308.72727272727275
2020-01-22,1,2020-01-22,11.645454545454548,28.700000000000003,89.72727272727273,992.6454545454548,150.27272727272728,3.472727272727272,0.0,64.45454545454545,64.45454545454545
2020-01-23,1,2020-01-23,15.063636363636364,13.654545454545456,65.45454545454545,991.3909090909091,205.27272727272728,4.454545454545454,567.0,83.63636363636364,377.6363636363636
2020-01-24,1,2020-01-24,15.263636363636362,11.172727272727274,36.63636363636363,996.5454545454545,132.0,1.681818181818182,722.0909090909091,61.27272727272727,403.45454545454544
2020-01-25,1,2020-01-25,15.418181818181818,19.563636363636366,55.09090909090909,994.1181818181817,166.54545454545453,4.8,102.54545454545455,183.36363636363637,217.72727272727272
2020-01-26,1,2020-01-26,19.000000000000004,13.381818181818181,56.27272727272727,991.1181818181819,287.3636363636364,3.1909090909090905,709.1818181818181,57.45454545454545,406.54545454545456
2020-01-27,1,2020-01-27,17.272727272727273,17.1,62.81818181818182,991.1181818181817,122.9090909090909,2.8909090909090907,350.6363636363636,129.63636363636363,296.72727272727275
2020-01-28,1,2020-01-28,17.672727272727272,17.354545454545452,62.72727272727273,987.1909090909091,214.54545454545453,5.263636363636364,442.3636363636364,98.81818181818181,334.90909090909093
2020-01-29,1,2020-01-29,12.018181818181818,8.618181818181817,53.36363636363637,993.3181818181819,247.9090909090909,5.20909090909091,717.6363636363636,69.36363636363636,424.0
2020-01-30,1,2020-01-30,8.763636363636364,14.645454545454545,68.9090909090909,994.3454545454545,40.27272727272727,2.5545454545454547,32.45454545454545,104.0,108.45454545454545
2020-01-31,1,2020-01-31,11.254545454545452,13.08181818181818,56.45454545454545,996.5,193.72727272727272,2.7181818181818183,431.3636363636364,116.54545454545455,356.6363636363636
2020-02-01,2,2020-02-01,15.590909090909088,7.863636363636362,32.18181818181818,999.6636363636364,286.8181818181818,3.690909090909091,785.9090909090909,53.72727272727273,440.6363636363636
2020-02-02,2,2020-02-02,19.181818181818183,7.4363636363636365,28.09090909090909,994.9818181818181,229.0909090909091,3.9818181818181815,769.3636363636364,63.63636363636363,442.54545454545456
2020-02-03,2,2020-02-03,18.20909090909091,33.20909090909091,70.27272727272727,986.6818181818181,189.54545454545453,6.1090909090909085,58.18181818181818,147.36363636363637,160.54545454545453
2020-02-04,2,2020-02-04,20.845454545454544,27.436363636363637,69.36363636363636,983.9454545454545,130.54545454545453,3.309090909090909,141.0,226.72727272727272,303.8181818181818
2020-02-05,2,2020-02-05,8.341666666666669,17.258333333333333,54.666666666666664,986.2249999999999,291.4166666666667,5.941666666666666,4.166666666666667,132.41666666666666,133.33333333333334
2020-02-06,2,2020-02-06,6.691666666666667,6.849999999999999,39.0,986.4749999999999,311.1666666666667,5.491666666666666,693.0,60.916666666666664,422.1666666666667
2020-02-07,2,2020-02-07,15.316666666666668,10.333333333333334,28.083333333333332,987.9083333333334,258.0833333333333,4.183333333333334,649.75,76.75,407.1666666666667
2020-02-08,2,2020-02-08,12.924999999999999,17.06666666666667,52.25,995.4833333333335,98.83333333333333,2.9416666666666664,112.91666666666667,184.66666666666666,223.58333333333334
2020-02-09,2,2020-02-09,17.76666666666667,31.166666666666668,93.0,991.1916666666666,155.66666666666666,4.125,17.166666666666668,75.91666666666667,78.75
2020-02-10,2,2020-02-10,14.983333333333333,36.5,86.0,989.8583333333332,127.33333333333333,3.916666666666666,0.08333333333333333,61.583333333333336,61.583333333333336
2020-02-11,2,2020-02-11,7.850000000000001,34.033333333333324,80.41666666666667,993.7083333333334,66.0,5.583333333333333,0.0,50.25,50.25
2020-02-12,2,2020-02-12,10.299999999999999,24.063636363636366,69.0909090909091,988.0363636363636,281.09090909090907,3.5,87.54545454545455,205.63636363636363,242.0909090909091
2020-02-13,2,2020-02-13,9.716666666666667,8.266666666666667,61.916666666666664,997.8083333333333,94.16666666666667,4.666666666666666,578.6666666666666,119.5,406.9166666666667
2020-02-14,2,2020-02-14,8.941666666666666,8.116666666666667,55.416666666666664,1003.8666666666668,63.166666666666664,3.041666666666666,728.0833333333334,65.75,448.4166666666667
2020-02-15,2,2020-02-15,12.733333333333333,15.633333333333333,67.5,998.6416666666668,163.41666666666666,3.516666666666666,89.83333333333333,190.83333333333334,216.0
2020-02-16,2,2020-02-16,18.791666666666668,14.883333333333335,64.91666666666667,992.0333333333333,216.75,2.9000000000000004,138.16666666666666,208.83333333333334,291.3333333333333
2020-02-17,2,2020-02-17,21.11666666666667,20.275000000000002,78.75,986.9083333333334,198.66666666666666,4.716666666666666,156.91666666666666,155.91666666666666,240.5
2020-02-18,2,2020-02-18,19.616666666666667,35.11666666666667,81.91666666666667,990.4333333333333,99.83333333333333,3.133333333333333,15.166666666666666,71.66666666666667,74.58333333333333
2020-02-19,2,2020-02-19,9.966666666666665,38.8,79.91666666666667,998.4916666666668,74.33333333333333,4.383333333333334,0.0,58.25,58.25
2020-02-20,2,2020-02-20,7.616666666666666,31.25,76.83333333333333,1003.3416666666667,16.25,6.825,0.0,74.41666666666667,74.41666666666667
2020-02-21,2,2020-02-21,7.966666666666668,16.208333333333332,54.916666666666664,1011.3666666666667,27.083333333333332,4.183333333333334,651.9166666666666,82.25,455.1666666666667
2020-02-22,2,2020-02-22,11.674999999999999,22.55,53.25,1003.3000000000002,160.25,3.591666666666667,474.0,141.16666666666666,415.75
2020-02-23,2,2020-02-23,15.575000000000001,30.641666666666666,79.33333333333333,993.2916666666666,171.91666666666666,4.091666666666667,7.833333333333333,103.83333333333333,105.58333333333333
2020-02-24,2,2020-02-24,19.158333333333335,15.516666666666667,50.416666666666664,987.1333333333332,273.5833333333333,4.166666666666667,28.25,259.25,273.9166666666667
2020-02-25,2,2020-02-25,15.025,12.874999999999998,50.583333333333336,989.4250000000001,113.58333333333333,4.841666666666667,612.5,102.16666666666667,463.25
2020-02-26,2,2020-02-26,9.516666666666667,7.1499999999999995,42.5,1003.3916666666668,345.0833333333333,7.1499999999999995,668.4166666666666,95.66666666666667,486.4166666666667
2020-02-27,2,2020-02-27,10.883333333333333,4.691666666666666,30.166666666666668,1004.025,237.33333333333334,3.108333333333334,795.1666666666666,68.0,509.75
2020-02-28,2,2020-02-28,16.125,6.95,27.083333333333332,1002.9083333333333,263.5,2.0416666666666665,690.25,88.0,492.5
2020-02-29,2,2020-02-29,17.78333333333333,8.966666666666667,35.916666666666664,999.2499999999999,182.91666666666666,5.000000000000001,575.0833333333334,127.41666666666667,476.1666666666667
2020-03-01,3,2020-03-01,19.308333333333334,21.891666666666666,68.75,989.8333333333334,191.41666666666666,6.3500000000000005,84.41666666666667,222.41666666666666,263.5
2020-03-02,3,2020-03-02,20.741666666666667,29.63333333333333,78.83333333333333,986.1416666666668,184.41666666666666,4.175,31.5,198.5,213.75
2020-03-03,3,2020-03-03,22.54166666666667,31.91666666666666,70.91666666666667,984.6750000000001,122.41666666666667,2.5833333333333335,0.5,137.66666666666666,137.83333333333334
2020-03-04,3,2020-03-04,18.941666666666666,28.09166666666667,75.5,984.9166666666666,113.25,4.191666666666667,5.583333333333333,117.0,118.66666666666667
2020-03-05,3,2020-03-05,16.96923076923077,12.64615384615385,47.76923076923077,997.9769230769232,213.76923076923077,4.069230769230769,642.2307692307693,73.0,467.53846153846155
